"","school_id","short_name","long_name","school_type","primary_category","address","city","state","zip","progress_report_year","school_survey_student_response_rate_pct","school_survey_teacher_response_rate_pct","school_survey_involved_families","school_survey_supportive_environment","school_survey_ambitious_instruction","school_survey_effective_leaders","school_survey_collaborative_teachers","school_survey_safety","suspensions_per_100_students_year_2_pct","misconducts_to_suspensions_year_2_pct","average_length_suspension_year_2_pct","behavior_discipline_year_1","behavior_discipline_year_2","student_attendance_year_1_pct","student_attendance_year_2_pct","teacher_attendance_year_1_pct","teacher_attendance_year_2_pct","one_year_dropout_rate_year_1_pct","one_year_dropout_rate_year_2_pct","mobility_rate_pct","chronic_truancy_pct","school_latitude","school_longitude","sat_grade_11_score_school_avg","attainment_psat_grade_9_school_pct","attainment_psat_grade_10_school_pct","attainment_sat_grade_11_school_pct","attainment_all_grades_school_pct","truancy_bin"
"229",610155,"SAUGANASH","Sauganash Elementary School","Neighborhood","ES","6040 N KILPATRICK AVE","Chicago","Illinois",60646,2022,57,62.8,4,4,4,3,3,4,NA,NA,NA,2021,2022,97.7,94.2,93.8,93.5,NA,NA,3.6,13.4,41.991169,-87.745951,0,0,0,0,0,"0-20%"
"230",610532,"HERNANDEZ","Irene C. Hernandez Middle School for the Advancement of Science","Neighborhood","MS","3510 W 55TH ST","Chicago","Illinois",60632,2022,88.5,75.4,4,3,4,4,4,2,0.2,1.4,"2.0 days",2021,2022,93.3,90.3,89,92.6,NA,NA,4.8,36.2,41.793479,-87.71137,0,0,0,0,0,"20-40%"
"231",610032,"GREEN","Wendell E Green Elementary School","Neighborhood","ES","1150 W 96TH ST","Chicago","Illinois",60643,2022,65,57.5,3,3,3,3,3,2,0.6,40,"2.5 days",2021,2022,94.6,90.8,78.1,91,NA,NA,13.2,28.5,41.719292,-87.6525,0,0,0,0,0,"20-40%"
"232",610000,"HOWE","Julia Ward Howe Elementary School of Excellence","Neighborhood","ES","720 N LOREL AVE","Chicago","Illinois",60644,2022,55.2,57.6,1,3,4,2,1,2,8.5,50,"2.3 days",2021,2022,96.7,85.7,89.7,91.4,NA,NA,18.9,50.3,41.893612,-87.759398,0,0,0,0,0,"40-60%"
"233",400059,"NLCP - COLLINS HS","North Lawndale College Prep - Collins","Charter","HS","1313 S SACRAMENTO DR","Chicago","Illinois",60623,2022,50.2,79.4,5,3,4,4,5,1,NA,NA,NA,2021,2022,78.2,71.7,NA,NA,3.5,2.4,16.1,89.5,41.864146,-87.700681,795,7,5.5,2.8,5,"80-100%"
"234",400136,"YCCS - OLIVE HARVEY","YCCS-Olive Harvey Middle College HS","Charter","HS","10001 S WOODLAWN AVE","Chicago","Illinois",60628,2022,53.3,99.9,4,4,4,4,4,3,NA,NA,NA,2021,2022,59.2,60.3,NA,NA,7.1,45.5,85.3,91,41.712922,-87.592333,0,0,0,0,0,"80-100%"
"235",610006,"HURLEY","Edward N Hurley Elementary School","Neighborhood","ES","3849 W 69TH PL","Chicago","Illinois",60629,2022,90.8,50.9,4,2,3,3,3,2,1.1,33.3,"1.9 days",2021,2022,95,90.4,88.5,91.8,NA,NA,7.3,34,41.766785,-87.719541,0,0,0,0,0,"20-40%"
"236",610520,"LASALLE II","LaSalle II Magnet Elementary School","Magnet","ES","1148 N HONORE ST","Chicago","Illinois",60622,2022,94.2,66,4,3,4,4,3,3,NA,NA,NA,2021,2022,96.5,93.2,92.7,92.6,NA,NA,4.4,18.3,41.902914,-87.673696,0,0,0,0,0,"0-20%"
"237",400049,"LEGACY","Legacy Charter School","Charter","ES","3318 W OGDEN AVE","Chicago","Illinois",60623,2022,90.8,73.7,2,3,4,2,1,2,NA,NA,NA,2021,2022,93.1,90.3,NA,NA,NA,NA,7.2,36.3,41.856859,-87.730348,0,0,0,0,0,"20-40%"
"238",610009,"GALILEO","Galileo Math & Science Scholastic Academy ES","Magnet","ES","820 S CARPENTER ST","Chicago","Illinois",60607,2022,91.5,58.3,4,3,3,3,2,3,0.9,12.8,"2.2 days",2021,2022,96.3,92.3,93.1,94.2,NA,NA,3.6,25.4,41.871255,-87.653366,0,0,0,0,0,"20-40%"
"239",610041,"LOCKE J","Josephine C Locke Elementary School","Neighborhood","ES","2828 N OAK PARK AVE","Chicago","Illinois",60634,2022,86.1,63.8,3,3,3,3,3,2,NA,NA,NA,2021,2022,91.9,87.9,90.5,92.2,NA,NA,8.7,46.2,41.931762,-87.795604,0,0,0,0,0,"40-60%"
"240",610057,"FAIRFIELD","Fairfield Elementary Academy","Neighborhood","ES","6201 S FAIRFIELD AVE","Chicago","Illinois",60629,2022,88,82.9,2,2,2,3,2,2,8.8,11.1,"2.3 days",2021,2022,89.6,87.7,90.2,93.8,NA,NA,13.7,47.5,41.780904,-87.692115,0,0,0,0,0,"40-60%"
"241",609950,"ORTIZ DE DOMINGUEZ","Josefa Ortiz De Dominguez Elementary School","Neighborhood","ES","3000 S LAWNDALE AVE","Chicago","Illinois",60623,2022,NA,58.2,4,NA,NA,4,3,NA,NA,NA,NA,2021,2022,92.7,89.5,94.4,93.3,NA,NA,7.5,37.2,41.838791,-87.71719,0,0,0,0,0,"20-40%"
"242",610559,"SHIELDS MIDDLE","James Shields Middle School","Neighborhood","MS","2611 W 48TH ST","Chicago","Illinois",60632,2022,83.7,72.9,4,3,3,5,4,1,5,23,"2.2 days",2021,2022,93.2,88.8,87.9,92.3,NA,NA,7.9,41.4,41.806491,-87.68978,0,0,0,0,0,"40-60%"
"243",610217,"WARD J","James Ward Elementary School","Neighborhood","ES","2701 S SHIELDS AVE","Chicago","Illinois",60616,2022,96.5,80,4,3,3,3,3,3,0.9,3.6,"1.2 days",2021,2022,97.5,95.8,91.3,93.5,NA,NA,5.3,11.7,41.84398,-87.635356,0,0,0,0,0,"0-20%"
"244",609907,"ERICSON","Leif Ericson Elementary Scholastic Academy","Magnet","ES","3600 W 5TH AVE","Chicago","Illinois",60624,2022,91.1,76.3,3,3,5,3,3,2,0.8,1.9,"2.0 days",2021,2022,88,87.8,82.2,91.4,NA,NA,11.1,48.7,41.875744,-87.715804,0,0,0,0,0,"40-60%"
"245",609842,"CARSON","Rachel Carson Elementary School","Neighborhood","ES","5516 S MAPLEWOOD AVE","Chicago","Illinois",60629,2022,89.9,68.7,4,2,3,3,3,2,0.2,9.1,"1.0 days",2021,2022,96,91.2,92.1,93.9,NA,NA,9.3,31.6,41.793272,-87.6878,0,0,0,0,0,"20-40%"
"246",610558,"GOODE HS","Sarah E. Goode STEM Academy","Citywide-Option","HS","7651 S HOMAN AVE","Chicago","Illinois",60652,2022,62.7,83.8,3,3,3,3,3,2,5.8,5.5,"2.1 days",2021,2022,84.6,84.5,83.3,90.8,0.3,0.5,2.8,53.8,41.75375,-87.707345,836,21.3,12.7,6.5,13.8,"40-60%"
"247",609939,"GILLESPIE","Frank L Gillespie Elementary School","Neighborhood","ES","9301 S STATE ST","Chicago","Illinois",60619,2022,66.4,56.7,2,1,2,2,2,1,2.5,32.3,"3.2 days",2021,2022,93.5,86.8,86.1,90.7,NA,NA,22.1,50.9,41.725332,-87.623719,0,0,0,0,0,"40-60%"
"248",610194,"SUMNER","Charles Sumner  Math & Science Community Acad ES","Neighborhood","ES","4320 W 5TH AVE","Chicago","Illinois",60624,2022,91.7,75,3,3,3,3,4,2,NA,NA,NA,2021,2022,90.2,91.5,92.3,94.1,NA,NA,9.8,31.9,41.870828,-87.733524,0,0,0,0,0,"20-40%"
"249",610127,"PETERSON","Mary Gage Peterson Elementary School","Neighborhood","ES","5510 N CHRISTIANA AVE","Chicago","Illinois",60625,2022,93.1,81.1,3,3,3,2,2,3,2.1,24.7,"2.4 days",2021,2022,95.3,91.7,91.9,92.9,NA,NA,7.2,28.2,41.981557,-87.712583,0,0,0,0,0,"20-40%"
"250",610046,"LYON","Mary Lyon Elementary School","Neighborhood","ES","2941 N MCVICKER AVE","Chicago","Illinois",60634,2022,68.8,64.8,3,3,3,3,3,2,1.3,12.3,"1.4 days",2021,2022,93,88.5,86.2,91.5,NA,NA,6.8,40.9,41.934192,-87.777174,0,0,0,0,0,"40-60%"
"251",400032,"CICS - ELLISON HS","CICS - Ralph Ellison","Charter","HS","1817 W 80TH ST","Chicago","Illinois",60620,2022,92.4,94.7,3,3,5,3,4,2,NA,NA,NA,2021,2022,79.5,82.1,NA,NA,2.5,5.1,25.9,70.8,41.748382,-87.66898,739,5.7,0,0,2.6,"60-80%"
"252",610325,"AVONDALE-LOGANDALE","Avondale-Logandale Elementary School","Neighborhood","ES","3212 W GEORGE ST","Chicago","Illinois",60618,2022,83.1,70.4,4,3,4,4,4,3,1.4,33.3,"1.7 days",2021,2022,94.7,91.7,88.5,92.7,NA,NA,10,29.3,41.93397,-87.708041,0,0,0,0,0,"20-40%"
"253",400114,"ACERO - SANTIAGO","Acero Charter Schools - Esmeralda Santiago","Charter","ES","2510 W CORTEZ ST","Chicago","Illinois",60622,2022,91.1,69.6,3,4,4,2,3,4,NA,NA,NA,2021,2022,96.5,94.3,NA,NA,NA,NA,4.5,21.2,41.900344,-87.689896,0,0,0,0,0,"20-40%"
"254",610312,"MCDOWELL","Mary E McDowell Elementary School","Neighborhood","ES","1419 E 89TH ST","Chicago","Illinois",60619,2022,56.7,99.9,4,5,5,5,4,5,NA,NA,NA,2021,2022,95.4,92.4,88.6,93.4,NA,NA,12.6,27.6,41.733132,-87.589589,0,0,0,0,0,"20-40%"
"255",610381,"BRONZEVILLE HS","Bronzeville Scholastic Academy High School","Small","HS","4934 S WABASH AVE","Chicago","Illinois",60615,2022,91.7,76.5,3,4,4,3,3,3,8.1,38.5,"2.2 days",2021,2022,82.2,85.7,82.9,91.7,1.3,5.8,NA,51.9,41.805204,-87.625004,0,14.3,0,0,13.9,"40-60%"
"256",609966,"HAMMOND","Charles G Hammond Elementary School","Neighborhood","ES","2819 W 21ST PL","Chicago","Illinois",60623,2022,68.4,52.9,3,2,2,3,3,3,2.8,21.9,"2.4 days",2021,2022,89.6,87.3,90.4,91.5,NA,NA,11.8,48.9,41.852719,-87.696243,0,0,0,0,0,"40-60%"
"257",400115,"CATALYST - MARIA","Catalyst - Maria Charter School","Charter","ES","6727 S CALIFORNIA AVE","Chicago","Illinois",60629,2022,84.5,92.5,3,2,2,3,3,2,NA,NA,NA,2021,2022,94.3,88.2,NA,NA,0.4,NA,7.8,41.5,41.770992,-87.693075,0,0,0,0,0,"40-60%"
"258",609738,"LINCOLN PARK HS","Lincoln Park High School","Neighborhood","HS","2001 N ORCHARD ST","Chicago","Illinois",60614,2022,0.7,28.8,NA,NA,NA,NA,NA,NA,3,26.1,"2.4 days",2021,2022,89.4,83.5,85,92.2,5.2,6.7,7.6,52.1,41.918268,-87.646009,1056,71.7,76,64.2,70.5,"40-60%"
"259",610182,"SOLOMON","Hannah G Solomon Elementary School","Neighborhood","ES","6206 N HAMLIN AVE","Chicago","Illinois",60659,2022,85.4,81.8,4,4,3,3,3,4,NA,NA,NA,2021,2022,93,90.7,93.6,94.6,NA,NA,6.2,19.7,41.993942,-87.724043,0,0,0,0,0,"0-20%"
"260",610117,"PASTEUR","Louis Pasteur Elementary School","Neighborhood","ES","5825 S KOSTNER AVE","Chicago","Illinois",60629,2022,92.4,64.4,4,5,5,4,4,5,NA,NA,NA,2021,2022,93.7,89.3,88.2,91.4,NA,NA,5.8,40.6,41.786895,-87.732666,0,0,0,0,0,"40-60%"
"261",400111,"LEARN - PERKINS","L.E.A.R.N. - Hunter Perkins Campus","Charter","ES","1700 W 83RD ST","Chicago","Illinois",60620,2022,64.2,90.9,3,2,3,3,2,2,NA,NA,NA,2021,2022,96,89.5,NA,NA,NA,NA,4.9,40.1,41.743122,-87.665721,0,0,0,0,0,"40-60%"
"262",610100,"WEST PARK","West Park Elementary Academy","Neighborhood","ES","1425 N TRIPP AVE","Chicago","Illinois",60651,2022,93,77.8,3,3,3,2,3,2,2.7,11.9,"2.1 days",2021,2022,96.2,91.2,46.6,92,NA,NA,9,32,41.906907,-87.732443,0,0,0,0,0,"20-40%"
"263",609692,"SIMEON HS","Neal F Simeon Career Academy High School","Career academy","HS","8147 S VINCENNES AVE","Chicago","Illinois",60620,2022,61.3,53.4,2,2,4,1,2,1,32.2,48.2,"3.4 days",2021,2022,82.8,77,79.7,89.7,0.2,1.2,8.9,81.7,41.745781,-87.63541,816,10,4.8,4,6.3,"80-100%"
"264",610183,"SPENCER","Spencer Technology Academy","Neighborhood","ES","214 N LAVERGNE AVE","Chicago","Illinois",60644,2022,83.7,64.1,2,2,3,2,2,1,19.1,21.6,"1.8 days",2021,2022,81.7,78.8,90.2,91.5,NA,NA,28.5,78.3,41.884876,-87.750445,0,0,0,0,0,"60-80%"
"265",400101,"ACERO - CISNEROS","Acero Charter Schools - Sandra Cisneros","Charter","ES","2744 W PERSHING RD","Chicago","Illinois",60632,2022,68.7,94.6,2,3,3,2,2,3,NA,NA,NA,2021,2022,93,85.7,NA,NA,NA,NA,7.7,56.6,41.822884,-87.693996,0,0,0,0,0,"40-60%"
"266",400167,"HORIZON - SOUTHWEST","Horizon Science Academy Southwest Chicago Charter","Charter","ES","5401 S WESTERN AVE","Chicago","Illinois",60609,2022,51.4,87.8,3,3,3,3,3,2,NA,NA,NA,2021,2022,95.3,91.2,NA,NA,1.5,1.2,8.1,31.3,41.795201,-87.683963,838,23.4,16.1,6.3,16.4,"20-40%"
"267",610059,"MAYER","Oscar Mayer Magnet School","Magnet","ES","2250 N CLIFTON AVE","Chicago","Illinois",60614,2022,62,62.8,4,4,4,3,2,4,0.8,8.8,"2.0 days",2021,2022,96.9,93.8,93.1,93.7,NA,NA,3.6,14.5,41.923204,-87.657287,0,0,0,0,0,"0-20%"
"268",609786,"AVALON PARK","Avalon Park Elementary School","Neighborhood","ES","8045 S KENWOOD AVE","Chicago","Illinois",60619,2022,82,69.6,1,3,3,3,2,2,0.4,5.3,"3.0 days",2021,2022,89.1,85.3,89.9,92.9,NA,NA,25,57.7,41.748247,-87.591654,0,0,0,0,0,"40-60%"
"269",610316,"EARHART","Amelia Earhart Options for Knowledge ES","Neighborhood","ES","1710 E 93RD ST","Chicago","Illinois",60617,2022,99.9,62.5,3,3,4,1,3,3,0.5,50,"3.0 days",2021,2022,96.4,93.4,87.4,93.2,NA,NA,5.1,19.9,41.726107,-87.582182,0,0,0,0,0,"0-20%"
"270",609811,"BRIGHT","Orville T Bright Elementary School","Neighborhood","ES","10740 S CALHOUN AVE","Chicago","Illinois",60617,2022,1.4,62.9,3,NA,NA,2,2,NA,7.2,64.3,"2.9 days",2021,2022,90.3,83.7,89.8,92.1,NA,NA,16,64,41.699726,-87.562084,0,0,0,0,0,"60-80%"
"271",609796,"BEAUBIEN","Jean Baptiste Beaubien Elementary School","Regional gifted center","ES","5025 N LARAMIE AVE","Chicago","Illinois",60630,2022,91,79.8,5,4,4,4,4,4,1.4,5.6,"1.0 days",2021,2022,96.5,92.4,92.7,92.9,NA,NA,5,22.6,41.972394,-87.757565,0,0,0,0,0,"20-40%"
"272",610589,"SOR JUANA","Sor Juana Ines de la Cruz ES","Neighborhood","ES","4034 W 56TH","Chicago","Illinois",60629,2022,71.8,75,4,4,4,3,3,5,NA,NA,NA,2021,2022,96.5,92,92.1,93.5,NA,NA,NA,26.2,41.789597,-87.72638,0,0,0,0,0,"20-40%"
"273",610389,"ORR HS","Orr Academy High School","Neighborhood","HS","730 N PULASKI RD","Chicago","Illinois",60624,2022,70.4,79,5,3,4,4,4,2,28.1,52.1,"2.8 days",2021,2022,58.7,71.4,79.1,91.6,9.7,6.9,32.4,74.3,41.894449,-87.726166,785,7.1,8.6,2,5.7,"60-80%"
"274",610290,"MAYS","Benjamin E Mays Elementary Academy","Neighborhood","ES","6656 S NORMAL BLVD","Chicago","Illinois",60621,2022,91.5,77.1,4,4,5,4,4,3,NA,NA,NA,2021,2022,96.4,93.1,86.4,90.7,NA,NA,24.9,26.7,41.772727,-87.637277,0,0,0,0,0,"20-40%"
"275",400025,"CICS - BUCKTOWN","CICS - Bucktown","Charter","ES","2235 N HAMILTON AVE","Chicago","Illinois",60647,2022,81.1,86.9,4,3,3,4,4,3,NA,NA,NA,2021,2022,92.6,89,NA,NA,NA,NA,9.1,51.5,41.922415,-87.681358,0,0,0,0,0,"40-60%"
"276",609724,"MATHER HS","Stephen T Mather High School","Neighborhood","HS","5835 N LINCOLN AVE","Chicago","Illinois",60659,2022,78.6,86.6,3,3,3,2,3,1,7.7,17.2,"1.7 days",2021,2022,83,82.7,87,92.5,1.5,2.8,11.6,60.5,41.987589,-87.702496,914,33,28.1,22.8,28.2,"60-80%"
"277",610107,"OTIS","James Otis Elementary School","Neighborhood","ES","525 N ARMOUR ST","Chicago","Illinois",60642,2022,79.9,78.8,3,3,3,2,2,2,NA,NA,NA,2021,2022,90.1,86.6,88.1,92.2,NA,NA,5.4,49.8,41.891806,-87.665426,0,0,0,0,0,"40-60%"
"278",609749,"NORTHSIDE PREP HS","Northside College Preparatory High School","Selective enrollment","HS","5501 N KEDZIE AVE","Chicago","Illinois",60625,2022,57.8,39.5,NA,5,5,NA,NA,4,NA,NA,NA,2021,2022,94.4,91.3,86.9,92.8,2,1.4,NA,26.5,41.981315,-87.708708,1295,95.8,96.8,96.6,96.4,"20-40%"
"279",610084,"KELLER","Annie Keller Regional Gifted Center","Regional gifted center","ES","3020 W 108TH ST","Chicago","Illinois",60655,2022,93.2,93.8,5,4,5,5,5,4,0.5,12.5,"2.0 days",2021,2022,98.2,95.4,91.5,93.1,NA,NA,NA,9.4,41.69717,-87.697278,0,0,0,0,0,"0-20%"
"280",400124,"YCCS - MCKINLEY","YCCS- McKinley Lakeside Leadership HS","Charter","HS","2920 S WABASH AVE","Chicago","Illinois",60616,2022,60.3,72.7,NA,4,4,3,2,2,NA,NA,NA,2021,2022,71.4,70.7,NA,NA,15.4,34,82.9,66.5,41.841331,-87.625331,770,0,0,0,0,"60-80%"
"281",400058,"NLCP - CHRISTIANA HS","North Lawndale College Prep - Christiana","Charter","HS","1615 S CHRISTIANA AVE","Chicago","Illinois",60623,2022,64.8,97.1,4,3,4,3,3,1,NA,NA,NA,2021,2022,79.4,78.7,NA,NA,3.8,1.6,20.9,74.6,41.858564,-87.708987,783,3.8,7.1,4.3,5,"60-80%"
"282",610586,"SADLOWSKI","Edward E. Sadlowski Elementary School","Neighborhood","ES","3930 E 105TH","Chicago","Illinois",60617,2022,83.8,62.7,3,2,2,3,3,2,1,17.1,"1.0 days",2021,2022,92.6,87.6,86.7,91.8,NA,NA,8.7,49.2,41.704859,-87.527985,0,0,0,0,0,"40-60%"
"283",610588,"RICHARDSON","Robert J. Richardson Middle School","Neighborhood","MS","6018 S KARLOV","Chicago","Illinois",60629,2022,79.3,77.3,4,3,4,4,4,2,1.6,31.9,"2.1 days",2021,2022,92.8,89.3,89.2,92.3,NA,NA,5.4,42,41.783826,-87.725422,0,0,0,0,0,"40-60%"
"284",610248,"CHICAGO ACADEMY ES","Chicago Academy Elementary School","Small","ES","3400 N AUSTIN AVE","Chicago","Illinois",60634,2022,90.8,73.5,4,3,3,3,3,3,NA,NA,NA,2021,2022,97.1,92.6,90.9,92.6,NA,NA,2.6,26.2,41.943056,-87.778187,0,0,0,0,0,"20-40%"
"285",610529,"OGDEN HS","Ogden International High School","Neighborhood","HS","1250 W ERIE ST","Chicago","Illinois",60642,2022,69.1,81.7,3,4,4,3,3,2,3.8,51.2,"1.8 days",2021,2022,84.9,82.7,90.1,92.5,3.8,2.8,9.4,58.3,41.893548,-87.659405,914,35.4,37.8,23.4,32.1,"40-60%"
"286",400017,"ASPIRA - HAUGAN","ASPIRA Charter School - Haugan Middle School","Charter","MS","3729 W LELAND AVE","Chicago","Illinois",60625,2022,96.8,84.6,3,3,3,2,3,2,NA,NA,NA,2021,2022,89.7,89.4,NA,NA,NA,NA,13.6,37.9,41.966406,-87.721825,0,0,0,0,0,"20-40%"
"287",610218,"WARREN","Joseph Warren Elementary School","Neighborhood","ES","9239 S JEFFERY AVE","Chicago","Illinois",60617,2022,90.2,99.9,4,3,4,4,3,3,5.9,22.2,"1.7 days",2021,2022,93.2,88.6,81.3,93,NA,NA,10.3,48.3,41.726763,-87.575353,0,0,0,0,0,"40-60%"
"288",609828,"BURR","Jonathan Burr Elementary School","Neighborhood","ES","1621 W WABANSIA AVE","Chicago","Illinois",60622,2022,92.8,91.7,4,3,3,4,4,4,NA,NA,NA,2021,2022,97.2,93,92.4,93.7,NA,NA,3.8,19.4,41.912358,-87.668661,0,0,0,0,0,"0-20%"
"289",610043,"LOVETT","Joseph Lovett Elementary School","Neighborhood","ES","6333 W BLOOMINGDALE AVE","Chicago","Illinois",60639,2022,92,78.6,3,4,5,3,3,3,0.6,7.7,"2.0 days",2021,2022,92.5,91.2,88.4,93.8,NA,NA,11.9,33.7,41.912718,-87.783919,0,0,0,0,0,"20-40%"
"290",610062,"MIÑOSO","Minnie Miñoso Academy","Neighborhood","ES","3527 S WALLACE ST","Chicago","Illinois",60609,2022,65,50,2,3,3,1,2,3,1.3,12.1,"2.3 days",2021,2022,88.9,84.8,88,91.7,NA,NA,4.4,57.6,41.829993,-87.641103,0,0,0,0,0,"40-60%"
"291",400023,"CICS - AVALON/SOUTH SHORE","CICS - Avalon/South Shore","Charter","ES","1501 E 83RD PL","Chicago","Illinois",60619,2022,79.7,87.5,2,2,3,2,2,2,NA,NA,NA,2021,2022,92.9,90,NA,NA,NA,NA,12.1,44.2,41.743179,-87.587928,0,0,0,0,0,"40-60%"
"292",400130,"YCCS - YOUTH DEVELOPMENT","YCCS-Community Youth Development Institute HS","Charter","HS","7836 S UNION AVE","Chicago","Illinois",60620,2022,51.1,83.3,NA,4,4,NA,NA,2,NA,NA,NA,2021,2022,58.6,52.9,NA,NA,19.4,37.2,84.4,97.9,41.751377,-87.641731,788,0,0,0,0,"80-100%"
"293",400163,"KIPP - BLOOM","KIPP Chicago Charter School - KIPP Bloom","Charter","ES","5515 S LOWE AVE","Chicago","Illinois",60621,2022,76.1,81,3,3,4,3,4,3,NA,NA,NA,2021,2022,91.5,89,NA,NA,NA,NA,8.9,41.2,41.793556,-87.639967,0,0,0,0,0,"40-60%"
"294",609880,"DECATUR","Stephen Decatur Classical Elementary School","Classical","ES","7030 N SACRAMENTO AVE","Chicago","Illinois",60645,2022,98.2,91.7,5,4,5,5,5,5,NA,NA,NA,2021,2022,98.6,94.2,93.8,95.5,NA,NA,NA,12.3,42.009289,-87.704619,0,0,0,0,0,"0-20%"
"295",610281,"POWELL","Adam Clayton Powell Paideia Community Academy ES","Neighborhood","ES","7511 S SOUTH SHORE DR","Chicago","Illinois",60649,2022,87.3,58.7,2,3,4,3,3,2,4.9,30.1,"1.6 days",2021,2022,88.5,88.9,82.5,91.9,NA,NA,14.9,44.1,41.760332,-87.556789,0,0,0,0,0,"40-60%"
"296",400162,"INTRINSIC HS","Intrinsic Charter School","Charter","HS","4540 W BELMONT AVE","Chicago","Illinois",60641,2022,87.7,85.5,5,4,4,3,3,2,NA,NA,NA,2021,2022,92.9,89.3,NA,NA,3.3,0.6,3.5,37.7,41.938988,-87.741129,905,29.4,31.1,26.7,29.1,"20-40%"
"297",610271,"JENSEN","Jensen Elementary Scholastic Academy","Magnet","ES","3030 W HARRISON ST","Chicago","Illinois",60612,2022,64.4,73.5,3,2,4,4,3,2,0.4,9.1,"2.0 days",2021,2022,89.6,84,84,92.5,NA,NA,23.9,64.9,41.873815,-87.702241,0,0,0,0,0,"60-80%"
"298",400141,"YCCS - TRUMAN","YCCS-Truman Middle College HS","Charter","HS","1145 W WILSON AVE","Chicago","Illinois",60640,2022,80.4,72.7,NA,4,3,3,NA,3,NA,NA,NA,2021,2022,58.3,51.1,NA,NA,10.2,40.9,91.6,94.8,41.965295,-87.659239,804,0,0,13.3,15.8,"80-100%"
"299",400151,"LEARN - 7","L.E.A.R.N. Charter School - 7th Campus","Charter","ES","3021 W CARROLL AVE","Chicago","Illinois",60612,2022,87.3,73.7,2,4,4,3,2,1,NA,NA,NA,2021,2022,91.5,91.3,NA,NA,NA,NA,6.7,32.1,41.88741,-87.701397,0,0,0,0,0,"20-40%"
"300",610096,"NIGHTINGALE","Florence Nightingale Elementary School","Neighborhood","ES","5250 S ROCKWELL ST","Chicago","Illinois",60632,2022,77.5,80.9,3,3,3,3,3,2,0.7,23.3,"1.0 days",2021,2022,92.9,90.9,90,93.4,NA,NA,6.7,32.9,41.797714,-87.689139,0,0,0,0,0,"20-40%"
"301",400117,"NOBLE - HANSBERRY HS","Noble - Hansberry College Prep","Charter","HS","8748 S ABERDEEN ST","Chicago","Illinois",60620,2022,58.8,80,3,3,3,2,2,1,NA,NA,NA,2021,2022,74.2,83.6,NA,NA,1,2.3,13.5,61.2,41.734442,-87.650987,867,21.5,10.7,17.1,16.4,"60-80%"
"302",610047,"MADISON","James Madison Elementary School","Neighborhood","ES","7433 S DORCHESTER AVE","Chicago","Illinois",60619,2022,91.3,72.7,4,3,4,4,5,3,2.2,9.3,"2.3 days",2021,2022,91.5,85.6,87.7,92.3,NA,NA,26.7,60.6,41.759548,-87.590712,0,0,0,0,0,"60-80%"
"303",610036,"LEWIS","Leslie Lewis Elementary School","Neighborhood","ES","1431 N LEAMINGTON AVE","Chicago","Illinois",60651,2022,71.3,88.1,4,3,4,4,4,3,3.2,23.2,"1.9 days",2021,2022,91.7,88.7,85.5,92.7,NA,NA,13.5,42.3,41.906826,-87.75455,0,0,0,0,0,"40-60%"
"304",610200,"THORP J","James N Thorp Elementary School","Neighborhood","ES","8914 S BUFFALO AVE","Chicago","Illinois",60617,2022,54.2,55,3,2,4,4,3,2,2.3,23.3,"2.1 days",2021,2022,85.7,84.3,91.1,92.6,NA,NA,22.1,60.3,41.733324,-87.54428,0,0,0,0,0,"60-80%"
"305",400071,"PROVIDENCE ENGLEWOOD","Providence Englewood Charter School","Charter","ES","6515 S ASHLAND AVE","Chicago","Illinois",60636,2022,95.4,94.6,3,4,4,4,3,3,NA,NA,NA,2021,2022,90.6,87.4,NA,NA,NA,NA,6.5,51.8,41.775367,-87.663996,0,0,0,0,0,"40-60%"
"306",609818,"BURBANK","Luther Burbank Elementary School","Neighborhood","ES","2035 N MOBILE AVE","Chicago","Illinois",60639,2022,84.7,64.9,4,4,4,4,4,3,2.3,28.3,"1.8 days",2021,2022,94.7,89.5,87.3,92.7,NA,NA,8.2,37.3,41.917598,-87.7827,0,0,0,0,0,"20-40%"
"307",610276,"MOLLISON","Irvin C Mollison Elementary School","Neighborhood","ES","4415 S DR MARTIN L KING JR DR","Chicago","Illinois",60653,2022,0.6,29.6,NA,NA,NA,NA,NA,NA,3,6.8,"1.7 days",2021,2022,83,83.3,84.5,90.4,NA,NA,14.5,59.9,41.814358,-87.616618,0,0,0,0,0,"40-60%"
"308",610521,"DAVIS M","Sir Miles Davis Magnet Elementary Academy","Magnet","ES","6740 S PAULINA ST","Chicago","Illinois",60636,2022,91.8,80,2,2,4,3,2,2,5.4,16.3,"1.5 days",2021,2022,92.4,90.9,85.8,91.8,NA,NA,NA,36.4,41.771221,-87.66653,0,0,0,0,0,"20-40%"
"309",609977,"WOODLAWN","Woodlawn Community Elementary School","Small","ES","6657 S KIMBARK AVE","Chicago","Illinois",60637,2022,96.8,93.3,4,4,5,4,4,3,0.6,50,"2.0 days",2021,2022,91,85,85.5,91,NA,NA,9.7,66.7,41.773366,-87.594392,0,0,0,0,0,"60-80%"
"310",610177,"SKINNER","Mark Skinner Elementary School","Classical","ES","1260 W ADAMS ST","Chicago","Illinois",60607,2022,59.1,67.1,4,3,3,2,2,3,0.3,42.9,"2.0 days",2021,2022,96.8,95,87.1,91.9,NA,NA,5.7,10.9,41.879103,-87.659419,0,0,0,0,0,"0-20%"
